country,province_state,date,confirmed_day
Fiji,,2020-03-17,0
Finland,,2020-03-17,44
France,"French Guiana",2020-03-17,0
France,"French Polynesia",2020-03-17,0
France,Guadeloupe,2020-03-17,12
France,Mayotte,2020-03-17,0
France,"New Caledonia",2020-03-17,0
France,Reunion,2020-03-17,0
France,"Saint Barthelemy",2020-03-17,0
France,"St Martin",2020-03-17,0
France,Martinique,2020-03-17,1
France,,2020-03-17,1019
Gabon,,2020-03-17,0
Gambia,,2020-03-17,1
Georgia,,2020-03-17,1
Germany,,2020-03-17,1985
Ghana,,2020-03-17,1
Greece,,2020-03-17,56
Guatemala,,2020-03-17,4
Guinea,,2020-03-17,0
Guyana,,2020-03-17,3
Haiti,,2020-03-17,0
"Holy See",,2020-03-17,0
Honduras,,2020-03-17,2
Hungary,,2020-03-17,11
Iceland,,2020-03-17,40
India,,2020-03-17,23
Indonesia,,2020-03-17,38
Iran,,2020-03-17,1178
Iraq,,2020-03-17,30
Ireland,,2020-03-17,54
Israel,,2020-03-17,32
Italy,,2020-03-17,3526
Jamaica,,2020-03-17,2
Japan,,2020-03-17,39
Jordan,,2020-03-17,17
Kazakhstan,,2020-03-17,23
Kenya,,2020-03-17,0
"Korea, South",,2020-03-17,84
Kuwait,,2020-03-17,7
Kyrgyzstan,,2020-03-17,0
Latvia,,2020-03-17,15
Lebanon,,2020-03-17,10
Liberia,,2020-03-17,0
Liechtenstein,,2020-03-17,3
Lithuania,,2020-03-17,8
Luxembourg,,2020-03-17,63
Madagascar,,2020-03-17,0
Malaysia,,2020-03-17,107
Maldives,,2020-03-17,0
Malta,,2020-03-17,8
Mauritania,,2020-03-17,0
Mauritius,,2020-03-17,0
Mexico,,2020-03-17,29
Moldova,,2020-03-17,7
Monaco,,2020-03-17,0
Mongolia,,2020-03-17,4
Montenegro,,2020-03-17,2
Morocco,,2020-03-17,9
Namibia,,2020-03-17,0
Nepal,,2020-03-17,0
Netherlands,Aruba,2020-03-17,1
Netherlands,Curacao,2020-03-17,2
Netherlands,"Sint Maarten",2020-03-17,0
Netherlands,,2020-03-17,292
"New Zealand",,2020-03-17,4
Nicaragua,,2020-03-17,0
Niger,,2020-03-17,0
Nigeria,,2020-03-17,1
"North Macedonia",,2020-03-17,8
Norway,,2020-03-17,130
Oman,,2020-03-17,2
Pakistan,,2020-03-17,100
Panama,,2020-03-17,14
"Papua New Guinea",,2020-03-17,0
Paraguay,,2020-03-17,1
Peru,,2020-03-17,31
Philippines,,2020-03-17,45
Poland,,2020-03-17,61
Portugal,,2020-03-17,117
Qatar,,2020-03-17,0
Romania,,2020-03-17,26
Russia,,2020-03-17,24
Rwanda,,2020-03-17,2
"Saint Lucia",,2020-03-17,0
"Saint Vincent and the Grenadines",,2020-03-17,0
"San Marino",,2020-03-17,0
"Saudi Arabia",,2020-03-17,53
Senegal,,2020-03-17,2
Serbia,,2020-03-17,10
Seychelles,,2020-03-17,1
Singapore,,2020-03-17,23
Slovakia,,2020-03-17,9
Slovenia,,2020-03-17,22
Somalia,,2020-03-17,0
"South Africa",,2020-03-17,0
Spain,,2020-03-17,1806
"Sri Lanka",,2020-03-17,16
Sudan,,2020-03-17,0
Suriname,,2020-03-17,0
Sweden,,2020-03-17,87
Switzerland,,2020-03-17,500
Taiwan*,,2020-03-17,10
Tanzania,,2020-03-17,0
Thailand,,2020-03-17,30
Togo,,2020-03-17,0
"Trinidad and Tobago",,2020-03-17,1
Tunisia,,2020-03-17,4
Turkey,,2020-03-17,29
Uganda,,2020-03-17,0
Ukraine,,2020-03-17,7
"United Arab Emirates",,2020-03-17,0
"United Kingdom",Bermuda,2020-03-17,0
"United Kingdom","Cayman Islands",2020-03-17,0
"United Kingdom","Channel Islands",2020-03-17,0
"United Kingdom",Gibraltar,2020-03-17,2
"United Kingdom","Isle of Man",2020-03-17,0
"United Kingdom",Montserrat,2020-03-17,0
"United Kingdom",,2020-03-17,407
Uruguay,,2020-03-17,21
US,,2020-03-17,1789
Uzbekistan,,2020-03-17,4
Venezuela,,2020-03-17,16
Vietnam,,2020-03-17,5
Zambia,,2020-03-17,0
Zimbabwe,,2020-03-17,0
Canada,"Diamond Princess",2020-03-17,0
Dominica,,2020-03-17,0
Grenada,,2020-03-17,0
Mozambique,,2020-03-17,0
Syria,,2020-03-17,0
Timor-Leste,,2020-03-17,0
Belize,,2020-03-17,0
Canada,Recovered,2020-03-17,0
Laos,,2020-03-17,0
Libya,,2020-03-17,0
"West Bank and Gaza",,2020-03-17,1
Guinea-Bissau,,2020-03-17,0
Mali,,2020-03-17,0
"Saint Kitts and Nevis",,2020-03-17,0
Canada,"Northwest Territories",2020-03-17,0
Canada,Yukon,2020-03-17,0
Kosovo,,2020-03-17,0
Burma,,2020-03-17,0
"United Kingdom",Anguilla,2020-03-17,0
"United Kingdom","British Virgin Islands",2020-03-17,0
"United Kingdom","Turks and Caicos Islands",2020-03-17,0
"MS Zaandam",,2020-03-17,0
Botswana,,2020-03-17,0
Afghanistan,,2020-03-18,0
Albania,,2020-03-18,4
Algeria,,2020-03-18,14
Andorra,,2020-03-18,0
Angola,,2020-03-18,0
"Antigua and Barbuda",,2020-03-18,0
Argentina,,2020-03-18,11
Armenia,,2020-03-18,6
Australia,"Australian Capital Territory",2020-03-18,1
Australia,"New South Wales",2020-03-18,57
Australia,"Northern Territory",2020-03-18,0
Australia,Queensland,2020-03-18,16
Australia,"South Australia",2020-03-18,8
Australia,Tasmania,2020-03-18,3
Australia,Victoria,2020-03-18,27
Australia,"Western Australia",2020-03-18,4
Austria,,2020-03-18,314
Azerbaijan,,2020-03-18,0
Bahamas,,2020-03-18,0
Bahrain,,2020-03-18,28
Bangladesh,,2020-03-18,4
Barbados,,2020-03-18,0
Belarus,,2020-03-18,15
Belgium,,2020-03-18,243
Benin,,2020-03-18,1
Bhutan,,2020-03-18,0
Bolivia,,2020-03-18,1
"Bosnia and Herzegovina",,2020-03-18,12
Brazil,,2020-03-18,51
Brunei,,2020-03-18,12
Bulgaria,,2020-03-18,25
"Burkina Faso",,2020-03-18,5
"Cabo Verde",,2020-03-18,0
Cambodia,,2020-03-18,2
Cameroon,,2020-03-18,0
Canada,Alberta,2020-03-18,23
Canada,"British Columbia",2020-03-18,83
Canada,"Grand Princess",2020-03-18,1
Canada,Manitoba,2020-03-18,7
Canada,"New Brunswick",2020-03-18,3
Canada,"Newfoundland and Labrador",2020-03-18,0
Canada,"Nova Scotia",2020-03-18,5
Canada,Ontario,2020-03-18,36
Canada,"Prince Edward Island",2020-03-18,0
Canada,Quebec,2020-03-18,20
Canada,Saskatchewan,2020-03-18,1
"Central African Republic",,2020-03-18,0
Chad,,2020-03-18,0
Chile,,2020-03-18,37
China,Anhui,2020-03-18,0
China,Beijing,2020-03-18,13
China,Chongqing,2020-03-18,0
China,Fujian,2020-03-18,0
China,Gansu,2020-03-18,0
China,Guangdong,2020-03-18,6
China,Guangxi,2020-03-18,0
China,Guizhou,2020-03-18,-1
China,Hainan,2020-03-18,0
China,Hebei,2020-03-18,0
China,Heilongjiang,2020-03-18,0
China,Henan,2020-03-18,0
China,"Hong Kong",2020-03-18,19
China,Hubei,2020-03-18,1
China,Hunan,2020-03-18,0
China,"Inner Mongolia",2020-03-18,0
China,Jiangsu,2020-03-18,0
China,Jiangxi,2020-03-18,0
China,Jilin,2020-03-18,0
China,Liaoning,2020-03-18,0
China,Macau,2020-03-18,3
China,Ningxia,2020-03-18,0
China,Qinghai,2020-03-18,0
China,Shaanxi,2020-03-18,0
China,Shandong,2020-03-18,0
China,Shanghai,2020-03-18,3
China,Shanxi,2020-03-18,0
China,Sichuan,2020-03-18,0
China,Tianjin,2020-03-18,0
China,Tibet,2020-03-18,0
China,Xinjiang,2020-03-18,0
China,Yunnan,2020-03-18,0
China,Zhejiang,2020-03-18,0
Colombia,,2020-03-18,28
"Congo (Brazzaville)",,2020-03-18,0
"Congo (Kinshasa)",,2020-03-18,1
"Costa Rica",,2020-03-18,9
"Cote d'Ivoire",,2020-03-18,1
Croatia,,2020-03-18,16
"Diamond Princess",,2020-03-18,6
Cuba,,2020-03-18,2
Cyprus,,2020-03-18,3
Czechia,,2020-03-18,68
Denmark,"Faroe Islands",2020-03-18,11
Denmark,Greenland,2020-03-18,0
Denmark,,2020-03-18,80
Djibouti,,2020-03-18,1
"Dominican Republic",,2020-03-18,0
Ecuador,,2020-03-18,53
Egypt,,2020-03-18,0
"El Salvador",,2020-03-18,0
"Equatorial Guinea",,2020-03-18,3
Eritrea,,2020-03-18,0
Estonia,,2020-03-18,33
Eswatini,,2020-03-18,0
Ethiopia,,2020-03-18,1
Fiji,,2020-03-18,0
Finland,,2020-03-18,15
France,"French Guiana",2020-03-18,0
France,"French Polynesia",2020-03-18,0
France,Guadeloupe,2020-03-18,9
France,Mayotte,2020-03-18,2
France,"New Caledonia",2020-03-18,0
France,Reunion,2020-03-18,3
France,"Saint Barthelemy",2020-03-18,0
France,"St Martin",2020-03-18,1
France,Martinique,2020-03-18,3
France,,2020-03-18,1391
Gabon,,2020-03-18,0
Gambia,,2020-03-18,0
Georgia,,2020-03-18,4
Germany,,2020-03-18,3070
Ghana,,2020-03-18,0
Greece,,2020-03-18,31
Guatemala,,2020-03-18,0
Guinea,,2020-03-18,0
Guyana,,2020-03-18,0
Haiti,,2020-03-18,0
"Holy See",,2020-03-18,0
Honduras,,2020-03-18,1
Hungary,,2020-03-18,8
Iceland,,2020-03-18,30
India,,2020-03-18,14
Indonesia,,2020-03-18,55
Iran,,2020-03-18,1192
Iraq,,2020-03-18,10
Ireland,,2020-03-18,69
Israel,,2020-03-18,54
Italy,,2020-03-18,4207
Jamaica,,2020-03-18,1
Japan,,2020-03-18,11
Jordan,,2020-03-18,18
Kazakhstan,,2020-03-18,2
Kenya,,2020-03-18,0
"Korea, South",,2020-03-18,93
Kuwait,,2020-03-18,12
Kyrgyzstan,,2020-03-18,3
Latvia,,2020-03-18,22
Lebanon,,2020-03-18,13
Liberia,,2020-03-18,1
Liechtenstein,,2020-03-18,21
Lithuania,,2020-03-18,2
Luxembourg,,2020-03-18,63
Madagascar,,2020-03-18,0
Malaysia,,2020-03-18,117
Maldives,,2020-03-18,0
Malta,,2020-03-18,0
Mauritania,,2020-03-18,0
Mauritius,,2020-03-18,3
Mexico,,2020-03-18,11
Moldova,,2020-03-18,0
Monaco,,2020-03-18,0
Mongolia,,2020-03-18,1
Montenegro,,2020-03-18,0
Morocco,,2020-03-18,11
Namibia,,2020-03-18,0
Nepal,,2020-03-18,0
Netherlands,Aruba,2020-03-18,1
Netherlands,Curacao,2020-03-18,0
Netherlands,"Sint Maarten",2020-03-18,0
Netherlands,,2020-03-18,346
"New Zealand",,2020-03-18,8
Nicaragua,,2020-03-18,0
Niger,,2020-03-18,0
Nigeria,,2020-03-18,5
"North Macedonia",,2020-03-18,9
Norway,,2020-03-18,87
Oman,,2020-03-18,15
Pakistan,,2020-03-18,63
Panama,,2020-03-18,17
"Papua New Guinea",,2020-03-18,0
Paraguay,,2020-03-18,2
Peru,,2020-03-18,28
Philippines,,2020-03-18,15
Poland,,2020-03-18,13
Portugal,,2020-03-18,0
Qatar,,2020-03-18,13
Romania,,2020-03-18,76
Russia,,2020-03-18,33
Rwanda,,2020-03-18,1
"Saint Lucia",,2020-03-18,0
"Saint Vincent and the Grenadines",,2020-03-18,0
"San Marino",,2020-03-18,10
"Saudi Arabia",,2020-03-18,0
Senegal,,2020-03-18,5
Serbia,,2020-03-18,18
Seychelles,,2020-03-18,0
Singapore,,2020-03-18,47
Slovakia,,2020-03-18,33
Slovenia,,2020-03-18,0
Somalia,,2020-03-18,0
"South Africa",,2020-03-18,54
Spain,,2020-03-18,2162
"Sri Lanka",,2020-03-18,7
Sudan,,2020-03-18,1
Suriname,,2020-03-18,0
Sweden,,2020-03-18,89
Switzerland,,2020-03-18,328
Taiwan*,,2020-03-18,23
Tanzania,,2020-03-18,2
Thailand,,2020-03-18,35
Togo,,2020-03-18,0
"Trinidad and Tobago",,2020-03-18,2
Tunisia,,2020-03-18,5
Turkey,,2020-03-18,51
Uganda,,2020-03-18,0
Ukraine,,2020-03-18,0
"United Arab Emirates",,2020-03-18,15
"United Kingdom",Bermuda,2020-03-18,0
"United Kingdom","Cayman Islands",2020-03-18,0
"United Kingdom","Channel Islands",2020-03-18,0
"United Kingdom",Gibraltar,2020-03-18,5
"United Kingdom","Isle of Man",2020-03-18,0
"United Kingdom",Montserrat,2020-03-18,1
"United Kingdom",,2020-03-18,676
Uruguay,,2020-03-18,21
US,,2020-03-18,1362
Uzbekistan,,2020-03-18,5
Venezuela,,2020-03-18,3
Vietnam,,2020-03-18,9
Zambia,,2020-03-18,2
Zimbabwe,,2020-03-18,0
Canada,"Diamond Princess",2020-03-18,0
Dominica,,2020-03-18,0
Grenada,,2020-03-18,0
Mozambique,,2020-03-18,0
Syria,,2020-03-18,0
Timor-Leste,,2020-03-18,0
Belize,,2020-03-18,0
Canada,Recovered,2020-03-18,0
Laos,,2020-03-18,0
Libya,,2020-03-18,0
"West Bank and Gaza",,2020-03-18,2
Guinea-Bissau,,2020-03-18,0
Mali,,2020-03-18,0
"Saint Kitts and Nevis",,2020-03-18,0
Canada,"Northwest Territories",2020-03-18,0
Canada,Yukon,2020-03-18,0
Kosovo,,2020-03-18,0
Burma,,2020-03-18,0
"United Kingdom",Anguilla,2020-03-18,0
"United Kingdom","British Virgin Islands",2020-03-18,0
"United Kingdom","Turks and Caicos Islands",2020-03-18,0
"MS Zaandam",,2020-03-18,0
Botswana,,2020-03-18,0
Afghanistan,,2020-03-19,0
Albania,,2020-03-19,5
Algeria,,2020-03-19,13
Andorra,,2020-03-19,14
Angola,,2020-03-19,0
"Antigua and Barbuda",,2020-03-19,0
Argentina,,2020-03-19,18
Armenia,,2020-03-19,31
Australia,"Australian Capital Territory",2020-03-19,1
Australia,"New South Wales",2020-03-19,40
Australia,"Northern Territory",2020-03-19,0
Australia,Queensland,2020-03-19,50
Australia,"South Australia",2020-03-19,5
Australia,Tasmania,2020-03-19,0
Australia,Victoria,2020-03-19,0
Australia,"Western Australia",2020-03-19,17
Austria,,2020-03-19,367
Azerbaijan,,2020-03-19,16
Bahamas,,2020-03-19,2
Bahrain,,2020-03-19,22
Bangladesh,,2020-03-19,3
Barbados,,2020-03-19,3
Belarus,,2020-03-19,0
Belgium,,2020-03-19,309
Benin,,2020-03-19,0
Bhutan,,2020-03-19,0
Bolivia,,2020-03-19,0
"Bosnia and Herzegovina",,2020-03-19,25
Brazil,,2020-03-19,249
Brunei,,2020-03-19,7
Bulgaria,,2020-03-19,2
"Burkina Faso",,2020-03-19,13
"Cabo Verde",,2020-03-19,0
Cambodia,,2020-03-19,2
Cameroon,,2020-03-19,3
Canada,Alberta,2020-03-19,22
Canada,"British Columbia",2020-03-19,45
Canada,"Grand Princess",2020-03-19,0
Canada,Manitoba,2020-03-19,2
Canada,"New Brunswick",2020-03-19,0
Canada,"Newfoundland and Labrador",2020-03-19,0
Canada,"Nova Scotia",2020-03-19,2
Canada,Ontario,2020-03-19,36
Canada,"Prince Edward Island",2020-03-19,1
Canada,Quebec,2020-03-19,27
Canada,Saskatchewan,2020-03-19,8
"Central African Republic",,2020-03-19,0
Chad,,2020-03-19,1
Chile,,2020-03-19,0
China,Anhui,2020-03-19,0
China,Beijing,2020-03-19,11
China,Chongqing,2020-03-19,0
China,Fujian,2020-03-19,0
China,Gansu,2020-03-19,1
China,Guangdong,2020-03-19,8
China,Guangxi,2020-03-19,0
China,Guizhou,2020-03-19,0
China,Hainan,2020-03-19,0
China,Hebei,2020-03-19,0
China,Heilongjiang,2020-03-19,1
China,Henan,2020-03-19,0
China,"Hong Kong",2020-03-19,27
China,Hubei,2020-03-19,0
China,Hunan,2020-03-19,0
China,"Inner Mongolia",2020-03-19,0
China,Jiangsu,2020-03-19,0
China,Jiangxi,2020-03-19,0
China,Jilin,2020-03-19,0
China,Liaoning,2020-03-19,0
China,Macau,2020-03-19,2
China,Ningxia,2020-03-19,0
China,Qinghai,2020-03-19,0
China,Shaanxi,2020-03-19,0
China,Shandong,2020-03-19,0
China,Shanghai,2020-03-19,2
China,Shanxi,2020-03-19,0
China,Sichuan,2020-03-19,0
China,Tianjin,2020-03-19,1
China,Tibet,2020-03-19,0
China,Xinjiang,2020-03-19,0
China,Yunnan,2020-03-19,0
China,Zhejiang,2020-03-19,1
Colombia,,2020-03-19,9
"Congo (Brazzaville)",,2020-03-19,2
"Congo (Kinshasa)",,2020-03-19,10
"Costa Rica",,2020-03-19,19
"Cote d'Ivoire",,2020-03-19,3
Croatia,,2020-03-19,24
"Diamond Princess",,2020-03-19,0
Cuba,,2020-03-19,4
Cyprus,,2020-03-19,18
Czechia,,2020-03-19,230
Denmark,"Faroe Islands",2020-03-19,14
Denmark,Greenland,2020-03-19,1
Denmark,,2020-03-19,94
Djibouti,,2020-03-19,0
"Dominican Republic",,2020-03-19,13
Ecuador,,2020-03-19,88
Egypt,,2020-03-19,60
"El Salvador",,2020-03-19,1
"Equatorial Guinea",,2020-03-19,2
Eritrea,,2020-03-19,0
Estonia,,2020-03-19,9
Eswatini,,2020-03-19,0
Ethiopia,,2020-03-19,0
Fiji,,2020-03-19,1
Finland,,2020-03-19,64
France,"French Guiana",2020-03-19,0
France,"French Polynesia",2020-03-19,3
France,Guadeloupe,2020-03-19,6
France,Mayotte,2020-03-19,0
France,"New Caledonia",2020-03-19,2
France,Reunion,2020-03-19,2
France,"Saint Barthelemy",2020-03-19,0
France,"St Martin",2020-03-19,1
France,Martinique,2020-03-19,4
France,,2020-03-19,1828
Gabon,,2020-03-19,0
Gambia,,2020-03-19,0
Georgia,,2020-03-19,2
Germany,,2020-03-19,2993
Ghana,,2020-03-19,4
Greece,,2020-03-19,0
Guatemala,,2020-03-19,3
Guinea,,2020-03-19,0
Guyana,,2020-03-19,0
Haiti,,2020-03-19,0
"Holy See",,2020-03-19,0
Honduras,,2020-03-19,3
Hungary,,2020-03-19,15
Iceland,,2020-03-19,80
India,,2020-03-19,38
Indonesia,,2020-03-19,84
Iran,,2020-03-19,1046
Iraq,,2020-03-19,28
Ireland,,2020-03-19,265
Israel,,2020-03-19,123
Italy,,2020-03-19,5322
Jamaica,,2020-03-19,2
Japan,,2020-03-19,35
Jordan,,2020-03-19,17
Kazakhstan,,2020-03-19,9
Kenya,,2020-03-19,4
"Korea, South",,2020-03-19,152
Kuwait,,2020-03-19,6
Kyrgyzstan,,2020-03-19,0
Latvia,,2020-03-19,15
Lebanon,,2020-03-19,24
Liberia,,2020-03-19,0
Liechtenstein,,2020-03-19,0
Lithuania,,2020-03-19,9
Luxembourg,,2020-03-19,132
Madagascar,,2020-03-19,0
Malaysia,,2020-03-19,110
Maldives,,2020-03-19,0
Malta,,2020-03-19,15
Mauritania,,2020-03-19,1
Mauritius,,2020-03-19,0
Mexico,,2020-03-19,25
Moldova,,2020-03-19,19
Monaco,,2020-03-19,0
Mongolia,,2020-03-19,0
Montenegro,,2020-03-19,1
Morocco,,2020-03-19,14
Namibia,,2020-03-19,1
Nepal,,2020-03-19,0
Netherlands,Aruba,2020-03-19,0
Netherlands,Curacao,2020-03-19,0
Netherlands,"Sint Maarten",2020-03-19,0
Netherlands,,2020-03-19,409
"New Zealand",,2020-03-19,8
Nicaragua,,2020-03-19,1
Niger,,2020-03-19,0
Nigeria,,2020-03-19,0
"North Macedonia",,2020-03-19,13
Norway,,2020-03-19,196
Oman,,2020-03-19,9
Pakistan,,2020-03-19,155
Panama,,2020-03-19,23
"Papua New Guinea",,2020-03-19,0
Paraguay,,2020-03-19,0
Peru,,2020-03-19,89
Philippines,,2020-03-19,15
Poland,,2020-03-19,104
Portugal,,2020-03-19,337
Qatar,,2020-03-19,8
Romania,,2020-03-19,17
Russia,,2020-03-19,52
Rwanda,,2020-03-19,0
"Saint Lucia",,2020-03-19,0
"Saint Vincent and the Grenadines",,2020-03-19,0
"San Marino",,2020-03-19,0
"Saudi Arabia",,2020-03-19,103
Senegal,,2020-03-19,0
Serbia,,2020-03-19,20
Seychelles,,2020-03-19,2
Singapore,,2020-03-19,32
Slovakia,,2020-03-19,18
Slovenia,,2020-03-19,11
Somalia,,2020-03-19,0
"South Africa",,2020-03-19,34
Spain,,2020-03-19,4053
"Sri Lanka",,2020-03-19,9
Sudan,,2020-03-19,0
Suriname,,2020-03-19,0
Sweden,,2020-03-19,160
Switzerland,,2020-03-19,1047
Taiwan*,,2020-03-19,8
Tanzania,,2020-03-19,3
Thailand,,2020-03-19,60
Togo,,2020-03-19,0
"Trinidad and Tobago",,2020-03-19,2
Tunisia,,2020-03-19,10
Turkey,,2020-03-19,94
Uganda,,2020-03-19,0
Ukraine,,2020-03-19,2
"United Arab Emirates",,2020-03-19,27
"United Kingdom",Bermuda,2020-03-19,2
"United Kingdom","Cayman Islands",2020-03-19,2
"United Kingdom","Channel Islands",2020-03-19,5
"United Kingdom",Gibraltar,2020-03-19,2
"United Kingdom","Isle of Man",2020-03-19,0
"United Kingdom",Montserrat,2020-03-19,0
"United Kingdom",,2020-03-19,63
Uruguay,,2020-03-19,29
US,,2020-03-19,5894
Uzbekistan,,2020-03-19,8
Venezuela,,2020-03-19,6
Vietnam,,2020-03-19,10
Zambia,,2020-03-19,0
Zimbabwe,,2020-03-19,0
Canada,"Diamond Princess",2020-03-19,0
Dominica,,2020-03-19,0
Grenada,,2020-03-19,0
Mozambique,,2020-03-19,0
Syria,,2020-03-19,0
Timor-Leste,,2020-03-19,0
Belize,,2020-03-19,0
Canada,Recovered,2020-03-19,0
Laos,,2020-03-19,0
Libya,,2020-03-19,0
"West Bank and Gaza",,2020-03-19,3
Guinea-Bissau,,2020-03-19,0
Mali,,2020-03-19,0
"Saint Kitts and Nevis",,2020-03-19,0
Canada,"Northwest Territories",2020-03-19,0
Canada,Yukon,2020-03-19,0
Kosovo,,2020-03-19,0
Burma,,2020-03-19,0
"United Kingdom",Anguilla,2020-03-19,0
"United Kingdom","British Virgin Islands",2020-03-19,0
"United Kingdom","Turks and Caicos Islands",2020-03-19,0
"MS Zaandam",,2020-03-19,0
Botswana,,2020-03-19,0
Afghanistan,,2020-03-20,2
Albania,,2020-03-20,6
Algeria,,2020-03-20,3
Andorra,,2020-03-20,22
Angola,,2020-03-20,1
"Antigua and Barbuda",,2020-03-20,0
Argentina,,2020-03-20,31
Armenia,,2020-03-20,21
Australia,"Australian Capital Territory",2020-03-20,2
Australia,"New South Wales",2020-03-20,46
Australia,"Northern Territory",2020-03-20,2
Australia,Queensland,2020-03-20,40
Australia,"South Australia",2020-03-20,8
Australia,Tasmania,2020-03-20,0
Australia,Victoria,2020-03-20,0
Australia,"Western Australia",2020-03-20,12
Austria,,2020-03-20,375
Azerbaijan,,2020-03-20,0
Bahamas,,2020-03-20,0
Bahrain,,2020-03-20,7
Bangladesh,,2020-03-20,3
Barbados,,2020-03-20,0
Belarus,,2020-03-20,18
Belgium,,2020-03-20,462
Benin,,2020-03-20,0
Bhutan,,2020-03-20,1
Bolivia,,2020-03-20,3
"Bosnia and Herzegovina",,2020-03-20,26
Brazil,,2020-03-20,172
Brunei,,2020-03-20,3
Bulgaria,,2020-03-20,33
"Burkina Faso",,2020-03-20,7
"Cabo Verde",,2020-03-20,1
Cambodia,,2020-03-20,14
Cameroon,,2020-03-20,7
Canada,Alberta,2020-03-20,27
Canada,"British Columbia",2020-03-20,40
Canada,"Grand Princess",2020-03-20,1
Canada,Manitoba,2020-03-20,0
Canada,"New Brunswick",2020-03-20,0
Canada,"Newfoundland and Labrador",2020-03-20,1
Canada,"Nova Scotia",2020-03-20,1
Canada,Ontario,2020-03-20,51
Canada,"Prince Edward Island",2020-03-20,0
Canada,Quebec,2020-03-20,18
Canada,Saskatchewan,2020-03-20,4
"Central African Republic",,2020-03-20,2
Chad,,2020-03-20,0
Chile,,2020-03-20,196
China,Anhui,2020-03-20,0
China,Beijing,2020-03-20,11
China,Chongqing,2020-03-20,0
China,Fujian,2020-03-20,3
China,Gansu,2020-03-20,0
China,Guangdong,2020-03-20,17
China,Guangxi,2020-03-20,1
China,Guizhou,2020-03-20,0
China,Hainan,2020-03-20,0
China,Hebei,2020-03-20,0
China,Heilongjiang,2020-03-20,1
China,Henan,2020-03-20,0
China,"Hong Kong",2020-03-20,48
China,Hubei,2020-03-20,0
China,Hunan,2020-03-20,0
China,"Inner Mongolia",2020-03-20,0
China,Jiangsu,2020-03-20,0
China,Jiangxi,2020-03-20,0
China,Jilin,2020-03-20,0
China,Liaoning,2020-03-20,1
China,Macau,2020-03-20,0
China,Ningxia,2020-03-20,0
China,Qinghai,2020-03-20,0
China,Shaanxi,2020-03-20,1
China,Shandong,2020-03-20,1
China,Shanghai,2020-03-20,8
China,Shanxi,2020-03-20,0
China,Sichuan,2020-03-20,1
China,Tianjin,2020-03-20,0
China,Tibet,2020-03-20,0
China,Xinjiang,2020-03-20,0
China,Yunnan,2020-03-20,0
China,Zhejiang,2020-03-20,1
Colombia,,2020-03-20,26
"Congo (Brazzaville)",,2020-03-20,0
"Congo (Kinshasa)",,2020-03-20,4
"Costa Rica",,2020-03-20,20
"Cote d'Ivoire",,2020-03-20,0
Croatia,,2020-03-20,23
"Diamond Princess",,2020-03-20,0
Cuba,,2020-03-20,5
Cyprus,,2020-03-20,0
Czechia,,2020-03-20,139
Denmark,"Faroe Islands",2020-03-20,8
Denmark,Greenland,2020-03-20,0
Denmark,,2020-03-20,104
Djibouti,,2020-03-20,0
"Dominican Republic",,2020-03-20,38
Ecuador,,2020-03-20,168
Egypt,,2020-03-20,29
"El Salvador",,2020-03-20,0
"Equatorial Guinea",,2020-03-20,0
Eritrea,,2020-03-20,0
Estonia,,2020-03-20,16
Eswatini,,2020-03-20,0
Ethiopia,,2020-03-20,3
Fiji,,2020-03-20,0
Finland,,2020-03-20,50
France,"French Guiana",2020-03-20,4
France,"French Polynesia",2020-03-20,5
France,Guadeloupe,2020-03-20,12
France,Mayotte,2020-03-20,3
France,"New Caledonia",2020-03-20,0
France,Reunion,2020-03-20,14
France,"Saint Barthelemy",2020-03-20,0
France,"St Martin",2020-03-20,0
France,Martinique,2020-03-20,9
France,,2020-03-20,1741
Gabon,,2020-03-20,2
Gambia,,2020-03-20,0
Georgia,,2020-03-20,3
Germany,,2020-03-20,4528
Ghana,,2020-03-20,5
Greece,,2020-03-20,77
Guatemala,,2020-03-20,3
Guinea,,2020-03-20,0
Guyana,,2020-03-20,0
Haiti,,2020-03-20,2
"Holy See",,2020-03-20,0
Honduras,,2020-03-20,12
Hungary,,2020-03-20,12
Iceland,,2020-03-20,79
India,,2020-03-20,50
Indonesia,,2020-03-20,58
Iran,,2020-03-20,1237
Iraq,,2020-03-20,16
Ireland,,2020-03-20,126
Israel,,2020-03-20,102
Italy,,2020-03-20,5986
Jamaica,,2020-03-20,1
Japan,,2020-03-20,39
Jordan,,2020-03-20,16
Kazakhstan,,2020-03-20,5
Kenya,,2020-03-20,0
"Korea, South",,2020-03-20,87
Kuwait,,2020-03-20,11
Kyrgyzstan,,2020-03-20,3
Latvia,,2020-03-20,25
Lebanon,,2020-03-20,6
Liberia,,2020-03-20,0
Liechtenstein,,2020-03-20,0
Lithuania,,2020-03-20,13
Luxembourg,,2020-03-20,149
Madagascar,,2020-03-20,3
Malaysia,,2020-03-20,130
Maldives,,2020-03-20,0
Malta,,2020-03-20,11
Mauritania,,2020-03-20,0
Mauritius,,2020-03-20,9
Mexico,,2020-03-20,46
Moldova,,2020-03-20,17
Monaco,,2020-03-20,4
Mongolia,,2020-03-20,0
Montenegro,,2020-03-20,11
Morocco,,2020-03-20,14
Namibia,,2020-03-20,0
Nepal,,2020-03-20,0
Netherlands,Aruba,2020-03-20,1
